id,source_website,source_label,source_url,geo_validation,author,review_date,rating,sentiment,review_text,tier1,tier2,tier3
rvw-000011,birdeye.com,Birdeye (Google),https://reviews.birdeye.com/manheim-indianapolis-167758900611879?page=2#review-3,birdeye_us_profile,Linda Linda,2026-03-18,,positive,"If you want to remove negative reviews from your Google Business, contact me via my profile; my contact details are listed there. After work you can pay..",Customer Service & Communication,Agent Professionalism & Responsiveness,Helpful Support Experience
rvw-000012,bbb.org,BBB Complaints,https://www.bbb.org/us/ga/atlanta/profile/auctioneer/manheim-auctions-0443-6001743/complaints#0443_6001743_24601863,bbb_us_business,BBB complainant,2026-03-05,1,negative,Product Issues. Purchase a vehicle was told it was in a court case after i paid for vehicle. Lost money due to this process and was misinformed by Manheim REMOVED staff. Highly disappointed.,Customer Service & Communication,Agent Professionalism & Responsiveness,Rude/Unhelpful Support
rvw-000013,play.google.com,Google Play (com.manheim.mobile.refresh),https://play.google.com/store/apps/details?id=com.manheim.mobile.refresh&hl=en&gl=us,google_play_us_store,T. Brad,2026-02-22,1,negative,"App constantly crashes if you leave. For example, if you get a phone call, 9/10 times the app will have closed when you try to go back, meaning you have to re-enter ALL of your search filters again. Like another review mentioned, there's no way the app should be this bad w/all the fees you charge. Spend the money to make it right. Consult w/copart, theirs is decent & always improving",Membership / Licensing / Fees & Bidding Policies,"Bidding Process, Rules and Fees",Fees
rvw-000014,apps.apple.com,"Apple App Store (1480842917, us)",https://itunes.apple.com/us/review?id=1480842917&type=Purple%20Software&reviewId=13765048387,apple_us_store,tzloko,2026-02-18,1,negative,App is sucks. App is sucks,Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
rvw-000015,play.google.com,Google Play (com.manheim.mobile.refresh),https://play.google.com/store/apps/details?id=com.manheim.mobile.refresh&hl=en&gl=us,google_play_us_store,Mima Mims,2026-02-12,1,negative,"omg, this app feels like its been made in 2015 . Come on , with all the money we pay in fees you guys can't fix this with a better version???🤬",Membership / Licensing / Fees & Bidding Policies,"Bidding Process, Rules and Fees",Fees
rvw-000016,trustpilot.com,Trustpilot (manheim.com),https://www.trustpilot.com/reviews/698ce9a05f7c58f609dab87b,trustpilot_us_slug,Mario De Caprio,2026-02-11,1,negative,"1-Star Review – Manheim Central Florida (9800 Bachman Rd, Orlando, FL 32824-8005). I have been a registered dealer with Manheim since 2016. After 10 years of doing business with them, this is by far the worst experience I’ve had. This review refers specifically to the Manheim Central Florida location at: 9800 Bachman Rd Orlando, FL 32824-8005 I purchased a 2016 Mercedes Sprinter through Manheim with an AutoGrade score of 4.2. After making documented improvements and repairs, I brought the vehicle back to this location to run it through the auction. I paid again for a condition report and photography service to properly market the unit online. The result? A completely inconsistent and poorly executed report with a drastically lower score (2.8), incomplete photos, and no undercarriage picture — which is critical for a commercial van like a Sprinter. The vehicle has now run through auction THREE TIMES with the same inaccurate report, despite: Visiting the branch in person Opening a Client Care case Requesting escalation to management Being a dealer client for 10 years Nothing was corrected. No updated photos. No re-inspection. No meaningful follow-up. Condition reports directly impact buyer confidence and bidding behavior. When the report is inconsistent and incomplete, it hurts the seller — and ultimately hurts the auction as well. Instead of addressing the issue, the vehicle was simply allowed to keep running through auction unchanged. This level of disorganization and lack of accountability is extremely disappointing. As a long-term dealer client, I expect professionalism and responsiveness. Unfortunately, that was not my experience at this branch. Very frustrating experience.",Customer Service & Communication,Case Resolution Quality,Escalation Required
rvw-000017,apps.apple.com,"Apple App Store (6744660081, us)",https://itunes.apple.com/us/review?id=6744660081&type=Purple%20Software&reviewId=13691150454,apple_us_store,premierauto3,2026-01-29,5,positive,Simulcast. The simulcast experience is a significant improvement over previous app,Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
rvw-000018,apps.apple.com,"Apple App Store (6744660081, us)",https://itunes.apple.com/us/review?id=6744660081&type=Purple%20Software&reviewId=13690737817,apple_us_store,Thomas Tortuga,2026-01-29,5,positive,"Easy to use!. Clean interface. Easy search, fast response. Sorting inventory quickly is hugely helpful. Great app!",Customer Service & Communication,Support Access & Response Time,Quick Support Response
rvw-000019,apps.apple.com,"Apple App Store (1480842917, us)",https://itunes.apple.com/us/review?id=1480842917&type=Purple%20Software&reviewId=13686705120,apple_us_store,wu678…,2026-01-28,1,negative,"Unable to log in. I've been unable to log in recently. I can log in normally on the computer website, but I can't log in on this mobile app.",Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
rvw-000020,play.google.com,Google Play (com.manheim.mktplace),https://play.google.com/store/apps/details?id=com.manheim.mktplace&hl=es&gl=us,google_play_us_store,Israel Reyes,2026-01-27,5,positive,"This version offers a better user experience, making it much easier to navigate. It's also clear that customer feedback played a big role in shaping this new version. Highly recommended for anyone in the industry",Membership / Licensing / Fees & Bidding Policies,"Bidding Process, Rules and Fees",Fees
rvw-000021,apps.apple.com,"Apple App Store (6744660081, us)",https://itunes.apple.com/us/review?id=6744660081&type=Purple%20Software&reviewId=13681930174,apple_us_store,Tumble112233,2026-01-27,1,negative,"Crashes. After attempting to sign in, I get an error saying “The page you’re trying to access is no longer available”. “Tracking ID: tid:5Dd88zdH8VqkoYJ9UQclPBhw_0M”.",Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
rvw-000022,apps.apple.com,"Apple App Store (6744660081, us)",https://itunes.apple.com/us/review?id=6744660081&type=Purple%20Software&reviewId=13681681139,apple_us_store,8348971205,2026-01-27,5,positive,"So much easier to use. I am very impressed with the improvements made to the Manheim app. It is simpler, straightforward, and looks fantastic",Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
rvw-000023,apps.apple.com,"Apple App Store (6744660081, us)",https://itunes.apple.com/us/review?id=6744660081&type=Purple%20Software&reviewId=13681680845,apple_us_store,Manheim user,2026-01-27,5,positive,User Review. Absolutely love this app! It’s super easy to use and the interface is clean and intuitive. Everything loads quickly.,Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
rvw-000024,apps.apple.com,"Apple App Store (6744660081, us)",https://itunes.apple.com/us/review?id=6744660081&type=Purple%20Software&reviewId=13681677006,apple_us_store,DealerAuctions,2026-01-27,5,positive,Big Improvement from Legacy. This new version of the app makes it easier than ever to buy things on Manheim. I feel as though they tried to focus the most important features like search and vin decoding right out the gate rather than trying to cover every base. I really prefer using this one.,Membership / Licensing / Fees & Bidding Policies,"Bidding Process, Rules and Fees",Fees
rvw-000025,apps.apple.com,"Apple App Store (6744660081, us)",https://itunes.apple.com/us/review?id=6744660081&type=Purple%20Software&reviewId=13681672553,apple_us_store,GavWok,2026-01-27,5,positive,Huge Improvement. Manheim Finally gives us a modern application! Night and day compared to the old one. I can finally use my phone to conduct business,Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
rvw-000026,apps.apple.com,"Apple App Store (6744660081, us)",https://itunes.apple.com/us/review?id=6744660081&type=Purple%20Software&reviewId=13681632796,apple_us_store,Emith88,2026-01-27,5,positive,"Clean & User Friendly. I’m really happy with the new Manheim Mobile app. It’s super easy to use, clean interface and it take me right to my inventory. Thank you","Lot Condition, Listing Status and related",Listing Status,Selling/ Relisting vehicle or Parts purchase
rvw-000027,trustpilot.com,Trustpilot (manheim.com),https://www.trustpilot.com/reviews/69752c23775d9f8c5b42a3b7,trustpilot_us_slug,mark donnithorne,2026-01-24,1,negative,"Terrible customer service.. Terrible customer service. Sent three emails enquiring about three vehicles,got no reply.",Customer Service & Communication,Support Access & Response Time,Delayed Email/Phone Response
rvw-000028,play.google.com,Google Play (com.manheim.mktplace),https://play.google.com/store/apps/details?id=com.manheim.mktplace&hl=en&gl=us,google_play_us_store,Hamza Baris,2026-01-23,4,positive,"The legacy app allowed for easy access to ""Post Sale Management"" which is significantly more useful than the ""My Manheim"" page in the new app.",Customer Service & Communication,Agent Professionalism & Responsiveness,Helpful Support Experience
rvw-000029,apps.apple.com,"Apple App Store (6744660081, us)",https://itunes.apple.com/us/review?id=6744660081&type=Purple%20Software&reviewId=13666657499,apple_us_store,Commercial Pro,2026-01-23,5,positive,Fast and Reliable. Takes me right to inventory. Easy to navigate and works without logging me out!,"Lot Condition, Listing Status and related",Listing Status,Selling/ Relisting vehicle or Parts purchase
rvw-000030,play.google.com,Google Play (com.manheim.mktplace),https://play.google.com/store/apps/details?id=com.manheim.mktplace&hl=en&gl=us,google_play_us_store,Brian Christman,2026-01-22,5,positive,"excellent improvements to the application, great job",Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
rvw-000031,play.google.com,Google Play (com.manheim.mktplace),https://play.google.com/store/apps/details?id=com.manheim.mktplace&hl=en&gl=us,google_play_us_store,Musab Qazi,2026-01-22,5,positive,New app experience is amazing. Thanks for upgrading the app.,Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
rvw-000032,apps.apple.com,"Apple App Store (6744660081, us)",https://itunes.apple.com/us/review?id=6744660081&type=Purple%20Software&reviewId=13663674036,apple_us_store,Bainesmt,2026-01-22,5,positive,Incredible new experience. Love the new app !,Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
rvw-000033,birdeye.com,Birdeye (Google),https://reviews.birdeye.com/manheim-pittsburgh-166598588464399#review-3,birdeye_us_profile,bryan truxell,2026-01-17,,positive,In and out for pickup was smooth and fast.,"Vehicle Pickup, Delivery and Scheduling",Scheduled Pickup Status,Schedule/ Reschedule Pickup
rvw-000034,birdeye.com,Birdeye (Google),https://reviews.birdeye.com/manheim-pittsburgh-166598588464399?page=2#review-3,birdeye_us_profile,bryan truxell,2026-01-17,,positive,In and out for pickup was smooth and fast.,"Vehicle Pickup, Delivery and Scheduling",Scheduled Pickup Status,Schedule/ Reschedule Pickup
rvw-000035,play.google.com,Google Play (com.manheim.mobile.refresh),https://play.google.com/store/apps/details?id=com.manheim.mobile.refresh&hl=en&gl=us,google_play_us_store,Joshua Killough,2026-01-14,1,negative,Latest update is TERRIBLE on Samsung devices. The search function is almost unusable because the thumbnail photos for the vehicles are extremely small unnecessarily and are almost completely covered by the MMR value - which now won't even fit inside the ridiculously small thumbnails. PLEASE fix this issue!,Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
rvw-000036,apps.apple.com,"Apple App Store (1480842917, us)",https://itunes.apple.com/us/review?id=1480842917&type=Purple%20Software&reviewId=13557362146,apple_us_store,Jrtttyyy,2025-12-26,1,negative,Please change the app.. The simulcast is horrible. Takes forever to load on a mobile phone. Glitches out all the time. Is not user friendly on a mobile phone. Takes forever to swipe. Glitches in the app all the time. The delay time from when you touch is like 10 seconds per swipe. Does it on everybody’s phone not just mines I have a iPhone 16,Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
rvw-000037,trustpilot.com,Trustpilot (manheim.com),https://www.trustpilot.com/reviews/694ac90e896dcc9c49596f5b,trustpilot_us_slug,Will Menard,2025-12-23,1,negative,NOW I KNOW HOW MOST PEOPLE-FEEL ABOUT …. NOW I KNOW HOW MOST PEOPLE-FEEL ABOUT MANHEIM AUCTION IN FT MYERS AFTER READING THE REVIEWS it cost me over 500 in shipping cars because they would not release my cars in ft myers for 3 days they made my two drivers that was stuck and i asked them to release one of my cars so thet can get home u would think a manager could have resolved some thing that minor . i will find a way to get all my expenses i will never go to manheim ft myers. pass it on i hope they get stuck on the road and have to get treated way. just like they did to my people,Customer Service & Communication,Agent Professionalism & Responsiveness,Rude/Unhelpful Support
